Student_ID,Age,Gender,University_Year,Major,CGPA,Attendance_Percentage,Study_Hours_Per_Week,Projects_Completed,Certifications_Count,Internships,Communication_Skills,Teamwork,Problem_Solving,Interest_Domain,Skill_AWS,Skill_Adobe_XD,Skill_Agile,Skill_Ansible,Skill_Azure,Skill_CI_CD,Skill_Cybersecurity,Skill_Data_Analysis,Skill_Django,Skill_Docker,Skill_Elasticsearch,Skill_FastAPI,Skill_Figma,Skill_Flutter,Skill_GCP,Skill_Git,Skill_GraphQL,Skill_JavaScript,Skill_Kubernetes,Skill_Laravel,Skill_Linux,Skill_Machine_Learning,Skill_MongoDB,Skill_MySQL,Skill_Networking,Skill_Node.js,Skill_NumPy,Skill_PHP,Skill_Pandas,Skill_PostgreSQL,Skill_PyTorch,Skill_Python,Skill_REST_APIs,Skill_React,Skill_React_Native,Skill_Redis,Skill_SQL,Skill_Scrum,Skill_TensorFlow,Skill_Terraform,Skill_TypeScript,Career_Field,Total_Skills,Average_Skill_Level,Experience_Score,Soft_Skill_Score,Academic_Strength
SS01629,22,Female,Senior,Electrical Engineering,3.42,65,14,6,2,2,9,10,7,Web Development,1,0,0,0,1,3,2,3,0,2,0,2,1,2,1,6,5,9,2,6,3,1,9,1,4,7,3,4,2,3,2,3,6,8,2,0,7,3,2,1,7,Full Stack Developer,35,3.54,10,8.67,0.45
SS01630,19,Male,Junior,Data Science,2.35,77,19,7,1,0,8,7,6,Cloud & Infrastructure,1,4,4,10,4,9,0,0,3,6,5,1,1,1,2,7,2,4,0,4,3,2,3,1,0,3,1,3,1,4,4,8,4,2,4,1,1,7,4,1,4,Automation Engineer,37,3.49,8,7.0,0.389
SS01631,20,Female,Freshman,Information Technology,2.99,93,12,6,3,2,6,9,10,Software Development,0,3,1,4,5,3,4,0,8,0,3,8,3,0,1,7,2,1,1,1,4,0,6,6,1,5,4,0,4,10,0,8,5,3,5,2,6,5,5,0,4,Backend Developer,33,4.18,11,8.33,0.538
SS01632,21,Female,Freshman,Business Analytics,3.3,73,21,6,1,0,9,8,7,Cybersecurity,0,4,1,3,1,3,5,0,3,4,3,5,0,3,1,6,0,2,1,0,9,0,1,1,6,3,1,1,4,2,3,4,1,1,4,3,3,3,6,3,0,Cybersecurity Analyst,34,3.06,7,8.0,0.539
SS01633,25,Female,Sophomore,Artificial Intelligence,2.56,73,21,6,3,1,8,8,6,Cybersecurity,2,2,3,3,0,5,6,1,0,4,2,5,2,1,0,2,5,1,1,1,7,2,2,4,6,2,2,5,3,0,1,5,2,0,4,5,5,1,3,0,0,Cybersecurity Analyst,34,3.09,10,7.33,0.415
SS01634,23,Female,Sophomore,Artificial Intelligence,2.87,99,25,3,2,2,8,10,7,Systems & Networking,4,5,0,6,4,4,3,0,0,3,1,0,1,0,0,4,0,0,2,3,10,0,4,1,3,0,3,2,0,2,0,1,1,2,3,2,4,3,2,1,0,IT Support Engineer,28,3.0,7,8.33,0.664
SS01635,21,Female,Freshman,Electrical Engineering,2.85,82,12,7,1,2,7,4,5,Cybersecurity,0,2,0,1,4,1,4,2,1,3,2,3,2,0,2,1,1,3,2,0,4,3,4,0,7,3,4,1,0,0,1,7,0,3,2,0,2,2,3,2,0,Penetration Tester,31,2.65,10,5.33,0.445
SS01636,23,Male,Junior,Information Technology,3.27,94,21,5,2,0,7,9,8,Systems & Networking,0,4,2,4,0,6,0,0,2,3,1,4,1,2,0,6,6,3,8,5,7,0,4,0,5,1,0,4,1,5,2,6,2,1,3,2,0,0,0,3,5,Embedded Systems Engineer,30,3.6,7,8.0,0.666
SS01637,23,Female,Senior,Cybersecurity,3.0,70,21,7,1,0,5,7,6,Cloud & Infrastructure,2,4,3,7,8,7,4,0,5,7,1,1,1,4,5,5,4,4,4,4,3,0,0,0,3,1,0,4,1,0,0,7,3,4,0,1,3,6,1,1,1,Automation Engineer,33,3.61,8,6.0,0.47
SS01638,23,Female,Freshman,Electrical Engineering,3.11,87,17,12,0,1,5,6,6,Data & AI,0,3,4,2,2,1,0,1,0,6,2,0,0,1,0,1,3,3,2,3,6,6,0,3,1,0,6,3,7,0,7,4,0,4,0,0,3,1,6,5,4,AI Engineer,29,3.45,13,5.67,0.562
SS01639,21,Male,Freshman,Business Analytics,3.01,92,23,8,2,4,3,8,8,Web Development,2,0,1,0,2,0,2,0,2,0,2,0,1,1,2,7,3,9,3,0,3,2,6,0,0,2,2,3,2,5,3,2,5,5,1,4,6,2,7,5,6,Full Stack Developer,32,3.38,14,6.33,0.626
SS01640,20,Male,Freshman,Computer Science,2.91,76,13,5,1,1,1,5,7,Business & Analytics,6,2,8,0,1,0,1,7,0,4,3,4,2,0,4,0,0,1,1,2,0,5,3,8,4,2,2,1,1,3,0,0,6,1,8,3,8,5,1,0,2,Business Analyst,31,3.52,7,4.33,0.426
SS01641,19,Female,Freshman,Computer Science,3.35,79,10,5,1,3,10,9,2,Cybersecurity,2,2,3,2,0,4,5,3,0,0,3,2,3,3,3,0,0,2,2,2,9,0,1,3,8,0,2,0,5,2,0,5,0,2,3,0,10,3,4,0,0,Cybersecurity Analyst,28,3.5,9,7.0,0.493
SS01642,23,Female,Senior,Software Engineering,3.13,74,18,4,1,0,5,4,8,Business & Analytics,4,2,6,2,5,1,4,5,3,2,4,2,4,0,0,0,3,0,0,1,2,1,0,9,3,2,4,0,1,4,2,5,0,0,1,3,8,6,4,3,2,Business Analyst,32,3.38,5,5.67,0.491
SS01643,21,Female,Sophomore,Software Engineering,2.94,87,8,6,1,2,7,3,6,Business & Analytics,1,1,0,4,4,3,1,7,2,3,0,0,2,5,0,1,3,2,0,2,4,4,2,6,1,1,6,3,8,6,0,5,0,0,0,6,5,4,4,2,1,Data Analyst,32,3.41,9,5.33,0.458
SS01644,20,Male,Junior,Computer Science,4.0,76,17,10,2,0,5,4,7,Data & AI,1,0,4,3,2,0,2,5,4,3,0,0,4,3,3,4,0,1,6,5,3,7,3,2,0,0,10,1,8,0,6,7,1,0,4,2,6,1,5,0,0,Data Scientist,30,3.87,12,5.33,0.641
SS01645,22,Female,Junior,Electrical Engineering,3.5,77,14,9,0,2,8,7,4,Software Development,1,1,5,1,0,0,4,1,1,1,3,2,3,3,0,6,1,5,1,1,4,5,0,0,4,5,0,0,0,2,3,5,5,0,0,0,9,1,1,1,6,Software Engineer,30,3.03,11,6.33,0.539
SS01646,23,Male,Freshman,Data Science,2.99,82,27,10,5,0,6,9,7,Web Development,0,0,0,0,0,2,2,2,0,4,2,0,1,1,3,5,0,8,2,1,4,0,8,4,5,8,0,1,3,4,1,0,8,7,3,4,7,1,4,2,8,Full Stack Developer,30,3.83,15,7.33,0.593
SS01647,25,Female,Sophomore,Cybersecurity,2.89,70,25,8,2,2,6,5,6,Business & Analytics,2,1,1,0,0,0,2,6,2,3,5,0,4,0,5,1,0,4,1,0,3,2,0,8,0,3,8,9,7,5,2,5,5,0,0,2,5,2,1,4,4,Data Analyst,30,3.73,12,5.67,0.485
SS01648,25,Female,Freshman,Computer Science,2.86,92,14,7,0,1,5,5,6,Cybersecurity,0,1,0,0,1,0,5,0,4,1,2,4,1,2,0,1,2,2,3,4,7,4,0,3,6,0,4,0,3,2,2,9,0,0,4,1,4,3,2,1,1,Penetration Tester,30,2.97,8,5.33,0.526
SS01649,26,Female,Junior,Business Analytics,2.54,86,22,6,3,1,7,6,6,Business & Analytics,2,0,3,1,3,5,3,6,2,3,0,2,1,5,0,2,3,1,0,2,3,5,2,6,1,3,8,3,6,9,0,2,0,0,3,4,4,0,5,0,1,Data Analyst,32,3.41,10,6.33,0.502
SS01650,22,Female,Freshman,Business Analytics,2.91,83,14,5,2,2,6,7,7,Systems & Networking,6,5,0,4,4,1,2,0,7,5,1,5,1,4,2,7,0,1,3,2,6,5,2,2,6,2,3,2,3,0,0,6,3,4,6,3,0,4,3,0,3,Embedded Systems Engineer,34,3.62,9,6.67,0.478
SS01651,22,Male,Junior,Electrical Engineering,3.04,70,21,6,3,1,5,7,3,Cybersecurity,5,4,0,0,2,4,6,3,0,1,3,0,3,1,0,4,0,1,1,0,8,0,0,0,4,6,2,5,3,0,3,8,0,2,1,1,1,1,0,2,4,Penetration Tester,28,3.18,10,5.0,0.476
SS01652,22,Male,Freshman,Electrical Engineering,3.38,57,17,13,1,3,6,6,4,Web Development,0,2,3,5,2,2,1,0,1,3,0,4,2,0,2,6,5,4,2,0,3,4,5,2,5,8,5,3,0,0,1,0,9,10,3,3,5,3,0,0,9,Full Stack Developer,31,3.94,17,5.33,0.418
SS01653,23,Female,Sophomore,Cybersecurity,3.39,72,18,9,1,1,3,7,5,Software Development,5,4,10,3,5,2,3,0,5,4,1,2,4,2,3,7,2,6,0,0,1,2,2,1,4,5,3,2,0,0,1,10,8,3,3,1,8,2,0,1,5,Software Engineer,35,3.71,11,5.0,0.522
SS01654,20,Female,Sophomore,Data Science,3.1,80,13,8,0,1,6,8,7,Software Development,2,4,2,1,0,7,1,1,6,0,0,6,2,0,0,7,2,5,2,0,4,4,4,3,5,9,4,2,2,6,1,5,7,1,1,2,8,3,0,7,4,Backend Developer,34,3.82,9,7.0,0.483
SS01655,18,Male,Junior,Software Engineering,2.69,100,22,8,0,0,7,7,4,Cybersecurity,0,0,4,3,4,0,8,3,0,0,2,2,2,2,3,0,6,4,3,1,5,1,0,3,7,0,3,1,0,5,2,5,0,1,1,4,9,4,0,4,1,Cybersecurity Analyst,30,3.43,8,6.0,0.615
SS01656,24,Male,Senior,Software Engineering,2.94,87,22,8,0,0,6,7,5,Cloud & Infrastructure,8,0,3,7,5,5,2,1,4,6,2,2,0,4,7,6,2,2,6,1,9,1,3,1,0,2,0,2,1,1,2,2,1,3,2,7,0,0,1,5,4,Cloud Engineer,35,3.43,8,6.0,0.575
SS01657,21,Female,Senior,Information Technology,3.11,79,19,7,2,0,7,6,5,Systems & Networking,0,0,4,3,4,2,2,1,0,1,1,4,3,0,1,5,0,0,6,0,7,0,0,2,8,4,4,2,1,0,3,2,1,2,2,0,0,2,1,0,0,IT Support Engineer,27,2.89,9,6.0,0.528
SS01658,20,Female,Senior,Data Science,3.47,80,17,4,0,3,10,7,6,Business & Analytics,5,2,6,2,0,0,0,6,0,5,5,1,0,1,4,0,2,0,3,4,5,0,1,8,1,3,1,0,0,2,1,4,1,0,3,1,4,7,0,0,3,Business Analyst,28,3.25,7,7.67,0.578
SS01659,20,Female,Senior,Artificial Intelligence,3.22,75,18,3,3,0,6,4,9,Software Development,0,3,5,3,5,2,0,0,2,3,3,2,0,0,1,7,3,7,2,3,3,0,0,0,3,1,1,0,4,4,0,5,5,1,5,2,6,1,1,4,7,Software Engineer,31,3.35,6,6.33,0.513
SS01660,24,Male,Senior,Business Analytics,2.65,87,17,9,0,0,7,9,9,Business & Analytics,1,0,2,1,2,2,2,7,2,2,2,1,4,0,6,0,1,0,1,4,0,5,1,4,0,3,6,5,6,7,1,4,0,0,1,1,4,3,3,1,0,Data Analyst,32,2.97,9,8.33,0.485
SS01661,23,Male,Sophomore,Information Technology,2.9,84,31,7,0,2,8,7,6,Cybersecurity,2,2,1,0,0,7,10,4,0,0,3,2,0,2,3,0,4,2,1,2,5,3,3,0,8,0,0,2,4,0,1,10,0,4,0,3,1,2,0,0,3,Penetration Tester,27,3.48,9,7.0,0.624
SS01662,19,Female,Sophomore,Electrical Engineering,2.6,96,19,7,1,0,8,5,5,Business & Analytics,3,0,5,1,5,2,3,8,1,0,3,6,2,2,2,0,4,0,5,2,4,0,4,7,1,4,8,2,3,6,4,1,2,3,4,2,5,4,1,3,1,Data Analyst,36,3.42,8,6.0,0.55
SS01663,20,Female,Sophomore,Information Technology,3.18,76,28,4,2,1,7,7,9,Business & Analytics,1,0,6,0,2,0,2,10,0,3,3,1,0,2,2,5,1,1,2,3,1,3,3,8,3,0,0,0,3,4,3,0,3,1,3,1,8,6,0,3,4,Business Analyst,31,3.26,7,7.67,0.596
SS01664,19,Male,Senior,Artificial Intelligence,3.24,92,26,5,1,0,10,8,6,Data & AI,1,2,0,0,5,2,1,1,2,7,1,2,1,2,4,1,2,1,0,4,1,6,3,5,3,1,8,3,7,4,8,10,1,2,5,0,1,1,7,4,3,AI Engineer,37,3.3,6,8.0,0.69
SS01665,23,Female,Freshman,Electrical Engineering,2.42,84,15,8,0,0,10,5,10,Cloud & Infrastructure,1,2,1,5,4,5,4,0,0,7,1,6,5,3,0,7,3,2,0,6,2,3,0,0,2,0,1,2,1,3,3,6,0,5,2,0,0,7,4,2,0,Automation Engineer,30,3.5,8,8.33,0.411
SS01666,23,Female,Junior,Computer Science,3.05,81,23,4,1,3,5,8,10,Data & AI,0,5,0,1,4,2,1,6,2,1,2,1,4,1,0,7,4,0,0,3,1,8,3,2,2,5,6,2,5,3,5,9,4,0,4,0,6,2,6,1,3,Data Scientist,34,3.56,8,7.67,0.564
SS01667,21,Male,Senior,Computer Science,3.76,94,22,12,2,2,5,8,6,Cloud & Infrastructure,9,1,2,4,7,3,0,2,2,6,2,1,4,3,6,0,1,1,9,2,8,2,1,4,0,3,2,3,1,0,2,2,4,2,0,4,0,2,1,7,3,Cloud Engineer,35,3.31,16,6.33,0.756
SS01668,22,Male,Senior,Information Technology,3.05,89,19,6,3,1,6,4,9,Cybersecurity,0,0,0,2,0,0,10,1,4,2,0,2,0,2,0,2,0,4,2,1,6,2,1,0,6,2,0,2,2,0,0,4,3,3,4,1,6,3,4,4,1,SOC Analyst,28,3.07,10,6.33,0.581
SS01669,21,Female,Junior,Computer Science,2.64,93,26,6,3,3,5,7,7,Data & AI,2,3,3,0,0,2,1,0,2,7,1,2,0,1,3,0,2,1,1,0,2,7,0,1,2,3,6,1,6,3,6,6,1,5,3,2,2,3,3,0,1,Machine Learning Engineer,33,2.85,12,6.33,0.596
SS01670,22,Female,Sophomore,Electrical Engineering,2.93,78,35,10,2,2,5,6,5,Cloud & Infrastructure,7,0,3,7,7,7,2,3,1,5,4,0,0,3,7,1,5,4,7,1,7,2,4,1,4,0,3,0,2,1,0,0,1,5,1,0,0,0,0,3,1,DevOps Engineer,30,3.63,14,5.33,0.625
SS01671,22,Male,Sophomore,Data Science,3.9,99,23,3,1,0,4,7,6,Cybersecurity,0,3,3,1,0,0,6,3,2,3,0,5,1,1,1,2,4,1,2,3,7,0,0,3,8,2,1,3,0,0,0,0,3,1,2,0,9,1,0,0,1,SOC Analyst,28,2.93,4,5.67,0.819
SS01672,21,Male,Sophomore,Electrical Engineering,2.94,79,10,9,4,2,3,7,9,Cloud & Infrastructure,6,3,4,4,6,5,3,1,1,7,4,0,5,2,6,0,1,5,5,3,5,3,2,5,0,2,0,3,3,0,0,0,0,0,0,2,1,1,1,7,1,DevOps Engineer,31,3.45,15,6.33,0.425
SS01673,19,Male,Junior,Business Analytics,2.85,75,30,8,0,0,6,8,7,Software Development,0,2,3,2,0,0,2,1,5,1,0,6,0,0,3,10,1,0,1,0,3,2,7,0,2,6,1,2,3,6,5,5,7,2,0,1,8,2,2,0,1,Backend Developer,30,3.4,8,7.0,0.551
SS01674,18,Female,Sophomore,Data Science,3.37,83,15,7,0,1,3,7,5,Data & AI,0,4,4,2,1,3,1,0,2,8,0,4,4,2,1,1,1,1,0,0,2,3,2,4,2,0,6,0,9,1,5,7,5,3,2,1,0,4,8,0,2,AI Engineer,32,3.28,8,5.0,0.563
SS01675,22,Male,Sophomore,Electrical Engineering,3.31,70,17,8,0,1,6,5,8,Data & AI,3,0,1,1,5,0,1,2,2,8,0,4,1,1,2,6,1,2,1,5,3,5,1,3,1,3,5,7,9,3,7,5,1,3,1,2,0,5,8,1,3,Machine Learning Engineer,37,3.3,9,6.33,0.488
SS01676,21,Male,Sophomore,Cybersecurity,3.62,73,18,7,2,2,7,6,7,Business & Analytics,1,2,0,2,2,2,0,8,2,4,4,1,1,2,4,0,3,0,0,0,0,0,4,9,5,1,9,4,6,7,4,1,1,0,3,3,7,2,0,4,1,Data Analyst,31,3.52,11,6.67,0.567
SS01677,23,Female,Sophomore,Data Science,2.83,76,11,6,1,1,5,7,8,Cybersecurity,1,0,0,3,6,2,5,0,2,2,1,3,5,1,0,1,0,0,2,0,8,3,0,4,6,6,2,0,0,1,1,7,0,3,2,4,0,4,4,1,7,Penetration Tester,29,3.34,8,6.67,0.396
SS01678,21,Female,Sophomore,Data Science,3.61,84,17,6,1,1,6,6,6,Systems & Networking,2,1,2,3,2,4,2,3,3,0,0,0,0,0,4,9,0,3,3,6,7,0,0,4,5,3,2,4,0,2,3,3,4,0,2,2,5,7,5,4,3,IT Support Engineer,31,3.61,8,6.0,0.626
SS01679,21,Female,Senior,Computer Science,3.04,93,17,8,1,2,7,4,5,Software Development,0,5,0,6,2,4,1,3,6,5,3,7,3,2,3,6,1,0,0,1,3,6,8,0,4,5,4,1,1,8,2,8,4,1,1,0,7,0,3,7,1,Backend Developer,34,3.88,11,5.33,0.588
SS01680,19,Male,Freshman,Business Analytics,3.24,82,16,9,1,1,5,7,5,Data & AI,0,1,2,0,0,5,0,8,4,2,5,3,2,3,4,3,4,5,4,1,0,7,6,0,1,2,5,2,6,2,6,7,0,1,1,2,7,3,5,1,0,Data Scientist,33,3.64,11,5.67,0.543
SS01681,22,Male,Freshman,Business Analytics,3.04,87,21,8,0,1,6,9,7,Data & AI,0,0,4,1,1,1,2,5,2,2,3,3,0,0,5,0,3,1,0,1,1,4,0,2,1,4,10,1,5,2,6,6,3,4,4,0,7,0,8,0,3,Data Scientist,31,3.39,9,7.33,0.583
SS01682,23,Male,Sophomore,Data Science,3.38,74,18,7,2,1,6,4,6,Systems & Networking,3,3,2,3,6,1,2,4,0,4,1,1,2,0,3,10,1,5,0,4,4,4,0,5,4,4,1,1,1,1,4,7,3,3,0,6,1,1,1,3,5,Embedded Systems Engineer,36,3.17,10,5.33,0.533
SS01683,18,Female,Freshman,Computer Science,3.36,77,25,9,0,1,8,6,6,Business & Analytics,0,0,1,0,4,4,2,8,0,0,1,5,0,2,3,0,4,1,4,1,4,2,1,8,5,0,7,1,9,6,4,3,0,0,0,4,8,3,1,5,2,Data Analyst,30,3.77,10,6.67,0.607
SS01684,22,Male,Freshman,Electrical Engineering,3.32,74,21,4,1,0,9,7,5,Cybersecurity,3,2,3,0,3,5,6,4,0,3,2,3,0,4,0,1,1,1,0,2,4,3,0,2,7,0,3,5,3,0,3,5,0,1,0,2,4,1,2,0,3,Penetration Tester,30,3.03,5,7.0,0.548
SS01685,22,Male,Sophomore,Data Science,2.94,100,26,3,1,0,8,8,4,Cloud & Infrastructure,1,3,2,6,0,8,1,2,5,7,1,2,1,4,3,6,3,2,2,2,2,3,0,5,1,1,1,1,3,2,1,8,1,1,0,0,1,5,5,3,1,Automation Engineer,37,2.86,4,6.67,0.69
SS01686,22,Male,Junior,Artificial Intelligence,4.0,90,19,6,2,2,6,7,6,Web Development,0,4,5,0,3,3,0,6,1,2,0,3,0,2,1,6,0,9,4,3,2,0,6,0,2,7,2,4,1,3,0,6,8,5,4,3,4,4,0,3,10,Full Stack Developer,31,4.06,10,6.33,0.745
SS01687,21,Female,Junior,Computer Science,2.54,81,14,5,0,3,4,4,5,Data & AI,0,2,0,3,0,2,3,0,5,7,0,1,4,2,0,4,2,2,0,1,1,7,2,4,3,3,7,2,9,1,5,4,0,4,2,2,1,2,6,1,2,AI Engineer,33,3.21,8,4.33,0.404
SS01688,20,Female,Freshman,Information Technology,3.77,85,18,6,1,2,7,8,3,Data & AI,6,2,4,2,2,4,2,2,3,5,3,2,1,3,1,0,4,3,3,4,3,4,4,1,1,3,8,3,6,4,7,7,0,0,1,0,4,0,6,0,3,AI Engineer,35,3.46,9,6.0,0.667
SS01689,20,Female,Junior,Electrical Engineering,2.54,81,20,10,0,0,4,7,9,Business & Analytics,0,3,8,0,0,0,1,8,2,3,1,0,3,1,1,2,0,3,1,0,0,1,1,6,0,2,3,0,1,0,1,0,4,0,0,0,8,8,3,1,0,Business Analyst,25,3.04,10,6.67,0.454
SS01690,19,Male,Sophomore,Business Analytics,3.08,72,14,7,2,4,7,5,9,Systems & Networking,2,4,1,3,0,2,0,2,2,2,0,2,1,4,2,6,2,4,2,3,4,4,0,0,7,3,0,4,0,0,5,8,0,2,1,2,1,3,1,1,2,Embedded Systems Engineer,32,2.88,13,7.0,0.437
SS01691,21,Male,Sophomore,Cybersecurity,3.54,67,25,9,1,1,6,7,10,Business & Analytics,3,2,2,5,3,0,1,7,4,3,2,3,0,0,4,1,0,2,5,2,3,0,3,5,0,5,6,6,7,7,0,2,6,3,6,4,7,0,0,1,4,Data Analyst,32,3.88,11,7.67,0.574
SS01692,24,Female,Senior,Computer Science,2.88,80,17,7,2,0,7,6,6,Cybersecurity,3,3,4,0,1,6,7,1,2,2,8,0,0,2,2,5,0,0,0,0,5,4,2,4,5,3,0,0,3,0,3,6,5,0,1,2,5,3,3,5,8,Cybersecurity Analyst,30,3.77,9,6.33,0.479
SS01693,20,Male,Junior,Electrical Engineering,2.63,87,30,8,2,1,3,6,10,Data & AI,0,1,0,0,0,5,5,3,3,4,0,4,0,2,0,2,2,3,0,1,0,7,4,5,0,4,9,0,6,0,6,9,0,0,0,6,0,1,5,2,1,Machine Learning Engineer,25,4.0,11,6.33,0.59
SS01694,24,Female,Junior,Artificial Intelligence,2.29,88,22,5,1,1,8,7,6,Cybersecurity,1,1,3,3,2,2,8,0,4,3,0,1,0,1,2,0,2,0,5,3,6,3,3,0,7,3,1,5,4,1,0,3,0,2,2,0,4,0,0,2,0,SOC Analyst,29,3.0,7,7.0,0.473
SS01695,22,Female,Freshman,Cybersecurity,3.55,90,11,3,2,2,6,6,5,Cloud & Infrastructure,9,2,0,3,5,5,3,2,4,5,0,4,3,6,6,0,0,1,8,4,8,4,2,1,2,4,1,4,4,4,2,4,1,0,0,0,2,2,7,6,4,Cloud Engineer,34,3.88,7,5.67,0.604
SS01696,24,Male,Senior,Information Technology,3.26,86,10,6,0,3,6,7,8,Software Development,1,4,7,5,2,0,4,0,6,1,5,2,0,3,6,8,0,8,0,4,2,0,2,2,5,3,3,4,3,3,2,9,3,2,6,2,5,0,4,3,9,Software Engineer,34,4.06,9,7.0,0.522
SS01697,23,Male,Senior,Software Engineering,2.69,87,19,8,5,1,5,8,9,Cloud & Infrastructure,6,0,1,4,7,1,4,0,3,6,3,0,6,5,6,0,4,3,4,2,9,3,3,5,0,2,6,0,1,0,5,3,3,0,0,1,2,1,0,6,0,Cloud Engineer,30,3.83,14,7.33,0.508
SS01698,24,Female,Senior,Cybersecurity,3.32,79,23,4,0,0,6,7,6,Cybersecurity,0,2,2,4,3,1,7,5,3,5,3,4,5,5,2,1,0,2,0,0,7,2,0,3,8,1,4,3,3,2,4,1,3,0,3,0,7,5,3,2,2,SOC Analyst,34,3.44,4,6.33,0.596
SS01699,25,Male,Freshman,Computer Science,3.41,80,8,4,0,1,5,6,10,Business & Analytics,2,0,9,4,4,3,3,3,3,0,4,0,0,1,3,2,2,1,3,3,4,0,1,10,4,2,1,1,0,0,0,5,3,1,2,0,5,7,1,2,3,Business Analyst,32,3.19,5,7.0,0.493
SS01700,21,Female,Junior,Information Technology,3.82,84,16,7,2,0,4,5,6,Software Development,2,4,7,2,2,4,1,4,2,2,0,3,1,2,1,8,4,6,2,0,0,1,4,0,0,3,0,4,4,3,2,5,5,0,3,0,7,0,2,1,6,Software Engineer,32,3.34,9,5.0,0.653
SS01701,22,Male,Senior,Cybersecurity,3.89,89,17,8,3,1,7,3,4,Web Development,2,0,0,8,3,2,1,6,0,3,2,1,2,2,1,8,2,5,4,0,0,5,6,3,1,7,2,5,1,4,2,2,8,6,0,0,6,7,0,4,8,Full Stack Developer,33,3.91,12,4.67,0.704
SS01702,19,Male,Junior,Artificial Intelligence,2.43,81,25,4,2,3,8,7,4,Systems & Networking,2,1,2,3,3,6,1,5,0,0,3,5,0,3,0,8,4,3,0,3,4,2,0,2,7,2,0,0,5,3,2,4,2,3,1,0,0,4,3,4,3,Embedded Systems Engineer,31,3.32,9,6.33,0.477
SS01703,19,Female,Freshman,Computer Science,3.06,86,17,6,1,0,8,5,7,Systems & Networking,0,0,2,1,3,0,1,0,1,2,4,0,3,3,3,6,2,4,4,1,5,1,1,5,6,2,0,0,0,1,0,1,1,0,2,3,2,3,2,2,2,IT Support Engineer,31,2.55,7,6.67,0.547
SS01704,23,Male,Junior,Business Analytics,2.91,89,36,6,4,1,4,4,6,Software Development,2,0,0,4,2,0,0,0,5,5,3,7,3,3,2,8,1,2,2,2,4,2,5,4,5,8,4,0,2,6,0,5,8,3,0,4,7,3,0,0,0,Backend Developer,30,4.03,11,4.67,0.699
SS01705,20,Male,Junior,Computer Science,3.45,68,12,5,3,0,7,6,7,Cloud & Infrastructure,0,3,6,6,2,7,1,4,0,6,0,1,1,3,0,8,0,0,5,0,0,3,0,6,2,2,4,2,0,0,7,9,1,0,2,0,1,7,2,1,0,Automation Engineer,27,3.78,8,6.67,0.457
SS01706,22,Male,Junior,Computer Science,3.15,87,16,4,0,2,7,8,6,Cybersecurity,4,2,0,5,0,0,4,0,5,3,2,2,0,3,5,4,3,4,2,0,9,0,2,5,7,5,2,0,2,1,4,6,3,3,0,0,7,1,2,3,4,Cybersecurity Analyst,31,3.68,6,7.0,0.56
SS01707,25,Male,Senior,Information Technology,3.01,68,19,6,2,1,6,8,7,Cybersecurity,4,6,2,0,2,1,10,1,0,3,1,0,0,3,5,0,4,2,0,1,8,1,0,2,6,6,3,1,2,2,5,5,5,2,3,1,1,0,2,2,5,Penetration Tester,33,3.24,9,7.0,0.442
SS01708,20,Male,Junior,Business Analytics,3.18,80,14,10,2,2,5,4,9,Cloud & Infrastructure,5,3,1,5,7,0,2,0,2,6,1,1,0,2,7,1,3,2,6,0,8,6,0,1,1,2,7,2,1,3,3,1,2,2,5,2,3,1,3,6,1,Cloud Engineer,36,3.17,14,6.0,0.504
SS01709,18,Female,Junior,Business Analytics,3.15,78,21,7,0,0,7,7,6,Business & Analytics,4,1,0,4,2,0,3,4,3,0,4,3,2,2,2,4,4,1,3,2,2,2,2,7,1,0,6,1,8,8,5,3,4,1,1,1,8,0,3,5,3,Data Analyst,36,3.31,7,6.67,0.545
SS01710,21,Female,Freshman,Artificial Intelligence,2.93,78,27,8,1,1,6,3,6,Business & Analytics,0,4,5,1,3,2,0,7,0,4,1,6,1,4,4,3,3,3,3,3,1,1,1,6,2,3,2,4,2,6,2,2,0,4,4,5,9,7,0,2,4,Business Analyst,36,3.44,10,5.0,0.558
SS01711,21,Female,Junior,Software Engineering,2.83,80,14,9,1,1,6,7,4,Web Development,2,1,4,1,4,0,2,1,0,3,0,2,2,0,2,3,0,8,4,0,1,4,5,5,1,7,4,1,2,2,2,1,6,6,1,0,6,3,0,1,6,Full Stack Developer,33,3.12,11,5.67,0.446
SS01712,21,Female,Freshman,Electrical Engineering,2.68,76,23,6,2,0,6,9,8,Business & Analytics,0,3,3,5,1,0,0,6,2,3,2,1,0,1,2,2,3,2,0,0,1,1,5,5,3,5,8,4,9,7,3,2,6,3,0,0,6,0,5,5,4,Data Analyst,32,3.69,8,7.67,0.471
SS01713,22,Female,Junior,Data Science,3.73,80,22,5,2,4,8,6,6,Cybersecurity,2,0,1,0,1,1,10,1,0,0,0,3,0,0,1,3,3,4,2,5,8,0,2,1,6,1,3,1,0,0,4,0,1,3,4,2,10,3,3,2,1,SOC Analyst,30,3.07,11,6.67,0.663
SS01714,20,Male,Junior,Software Engineering,2.11,91,12,10,2,2,7,7,8,Software Development,1,1,2,3,3,2,0,5,7,7,3,7,1,3,0,5,0,1,0,1,1,3,9,0,2,7,0,2,0,8,0,9,4,3,4,0,6,6,0,2,1,Backend Developer,31,3.84,14,7.33,0.378
